"EP_Plotid","Year","Species","TreesPerHa"
"AEW1",2017,"Genus2_epithet1",105
"AEW2",2017,"Genus2_epithet1",3
"AEW3",2017,"Genus2_epithet1",65
"AEW4",2017,"Genus2_epithet1",359
"AEW5",2017,"Genus2_epithet1",531
"AEW6",2017,"Genus2_epithet1",515
"AEW7",2017,"Genus2_epithet1",624
"AEW8",2017,"Genus2_epithet1",263
"AEW9",2017,"Genus2_epithet1",602
"AEW10",2017,"Genus2_epithet1",652
"AEG42",2017,"Genus2_epithet1",658
"AEG43",2017,"Genus2_epithet1",504
"AEG44",2017,"Genus2_epithet1",104
"AEG45",2017,"Genus2_epithet1",86
"AEW15",2017,"Genus2_epithet1",685
"AEW16",2017,"Genus2_epithet1",84
"AEW17",2017,"Genus2_epithet1",270
"AEW18",2017,"Genus2_epithet1",104
"AEW19",2017,"Genus2_epithet1",322
"AEW20",2017,"Genus2_epithet1",65
"AEW21",2017,"Genus2_epithet1",683
"AEW22",2017,"Genus2_epithet1",393
"AEW23",2017,"Genus2_epithet1",528
"AEW24",2017,"Genus2_epithet1",28
"AEW25",2017,"Genus2_epithet1",411
"AEW26",2017,"Genus2_epithet1",343
"AEW27",2017,"Genus2_epithet1",229
"AEW28",2017,"Genus2_epithet1",302
"AEW29",2017,"Genus2_epithet1",149
"AEW30",2017,"Genus2_epithet1",595
"AEW31",2017,"Genus2_epithet1",561
"AEW11",2017,"Genus2_epithet1",38
"AEW12",2017,"Genus2_epithet1",365
"AEW13",2017,"Genus2_epithet1",138
"AEW14",2017,"Genus2_epithet1",135
"AEW37",2017,"Genus2_epithet1",162
"AEW38",2017,"Genus2_epithet1",3
"AEW39",2017,"Genus2_epithet1",687
"AEW40",2017,"Genus2_epithet1",589
"AEW41",2017,"Genus2_epithet1",126
"AEW42",2017,"Genus2_epithet1",597
"AEW43",2017,"Genus2_epithet1",46
"AEW44",2017,"Genus2_epithet1",184
"AEW45",2017,"Genus2_epithet1",461
"AEW46",2017,"Genus2_epithet1",699
"AEW47",2017,"Genus2_epithet1",460
"AEW48",2017,"Genus2_epithet1",54
"AEW49",2017,"Genus2_epithet1",397
"AEW50",2017,"Genus2_epithet1",315
"HEG1",2017,"Genus2_epithet1",248
"HEG2",2017,"Genus2_epithet1",490
"HEG3",2017,"Genus2_epithet1",404
"AEW32",2017,"Genus2_epithet1",230
"AEW33",2017,"Genus2_epithet1",394
"AEW34",2017,"Genus2_epithet1",154
"AEW35",2017,"Genus2_epithet1",202
"AEW36",2017,"Genus2_epithet1",4
"HEG9",2017,"Genus2_epithet1",172
"HEG10",2017,"Genus2_epithet1",581
"HEG11",2017,"Genus2_epithet1",270
"HEG12",2017,"Genus2_epithet1",687
"HEG13",2017,"Genus2_epithet1",280
"HEG14",2017,"Genus2_epithet1",683
"HEG15",2017,"Genus2_epithet1",53
"HEG16",2017,"Genus2_epithet1",420
"HEG17",2017,"Genus2_epithet1",649
"HEG18",2017,"Genus2_epithet1",165
"HEG19",2017,"Genus2_epithet1",519
"HEG20",2017,"Genus2_epithet1",439
"HEG21",2017,"Genus2_epithet1",692
"HEG22",2017,"Genus2_epithet1",172
"HEG23",2017,"Genus2_epithet1",659
"HEG24",2017,"Genus2_epithet1",288
"HEG25",2017,"Genus2_epithet1",196
"HEG4",2017,"Genus2_epithet1",356
"HEG5",2017,"Genus2_epithet1",527
"HEG6",2017,"Genus2_epithet1",152
"HEG7",2017,"Genus2_epithet1",332
"HEG8",2017,"Genus2_epithet1",315
"HEG26",2017,"Genus2_epithet1",642
"HEG27",2017,"Genus2_epithet1",105
"HEG28",2017,"Genus2_epithet1",426
"HEG29",2017,"Genus2_epithet1",473
"HEG30",2017,"Genus2_epithet1",539
"HEG31",2017,"Genus2_epithet1",672
"HEG32",2017,"Genus2_epithet1",515
"HEG33",2017,"Genus2_epithet1",226
"HEG34",2017,"Genus2_epithet1",423
"HEG35",2017,"Genus2_epithet1",70
"HEG36",2017,"Genus2_epithet1",414
"HEG37",2017,"Genus2_epithet1",621
"HEG38",2017,"Genus2_epithet1",471
"HEG39",2017,"Genus2_epithet1",517
"HEG40",2017,"Genus2_epithet1",202
"HEG41",2017,"Genus2_epithet1",172
"HEG42",2017,"Genus2_epithet1",58
"HEG43",2017,"Genus2_epithet1",613
"HEG44",2017,"Genus2_epithet1",239
"HEG45",2017,"Genus2_epithet1",67
"HEG46",2017,"Genus2_epithet1",191
"HEG47",2017,"Genus2_epithet1",225
"HEG48",2017,"Genus2_epithet1",288
"HEG49",2017,"Genus2_epithet1",674
"HEG50",2017,"Genus2_epithet1",121
"HEW13",2017,"Genus2_epithet2",394
"SEG14",2017,"Genus2_epithet2",248
"SEG15",2017,"Genus2_epithet2",107
"SEG16",2017,"Genus2_epithet2",130
"SEG17",2017,"Genus2_epithet2",681
"SEG18",2017,"Genus2_epithet2",668
"SEG19",2017,"Genus2_epithet2",0
"SEG20",2017,"Genus2_epithet2",513
"SEG21",2017,"Genus2_epithet2",296
"SEG22",2017,"Genus2_epithet2",569
"SEG23",2017,"Genus2_epithet2",367
"SEG24",2017,"Genus2_epithet2",287
"SEG25",2017,"Genus2_epithet2",37
"SEG26",2017,"Genus2_epithet2",246
"SEG1",2017,"Genus2_epithet2",238
"SEG2",2017,"Genus2_epithet2",584
"SEG3",2017,"Genus2_epithet2",131
"SEG4",2017,"Genus2_epithet2",656
"SEG5",2017,"Genus2_epithet2",82
"SEG6",2017,"Genus2_epithet2",94
"SEG7",2017,"Genus2_epithet2",680
"SEG8",2017,"Genus2_epithet2",210
"SEG9",2017,"Genus2_epithet2",96
"SEG10",2017,"Genus2_epithet2",676
"SEG11",2017,"Genus2_epithet2",490
"SEG12",2017,"Genus2_epithet2",538
"SEG13",2017,"Genus2_epithet2",484
"SEW42",2017,"Genus2_epithet2",497
"SEW43",2017,"Genus2_epithet2",522
"SEW44",2017,"Genus2_epithet2",380
"SEW45",2017,"Genus2_epithet2",486
"SEW46",2017,"Genus2_epithet2",671
"SEW47",2017,"Genus2_epithet2",42
"SEW48",2017,"Genus2_epithet2",185
"SEW49",2017,"Genus2_epithet2",510
"SEW50",2017,"Genus2_epithet2",350
"SEW25",2017,"Genus2_epithet2",646
"SEW26",2017,"Genus2_epithet2",189
"SEW27",2017,"Genus2_epithet2",127
"SEW28",2017,"Genus2_epithet2",406
"SEW29",2017,"Genus2_epithet2",327
"SEW30",2017,"Genus2_epithet2",220
"SEW31",2017,"Genus2_epithet2",356
"SEW32",2017,"Genus2_epithet2",79
"SEW33",2017,"Genus2_epithet2",214
"SEW34",2017,"Genus2_epithet2",203
"SEW35",2017,"Genus2_epithet2",561
"SEW36",2017,"Genus2_epithet2",463
"SEW37",2017,"Genus2_epithet2",517
"SEW38",2017,"Genus2_epithet2",353
"SEW39",2017,"Genus2_epithet2",571
"SEW40",2017,"Genus2_epithet2",500
"SEW41",2017,"Genus2_epithet2",98
"SEW21",2017,"Genus2_epithet2",678
"SEW22",2017,"Genus2_epithet2",428
"SEW23",2017,"Genus2_epithet2",129
"SEW24",2017,"Genus2_epithet2",595
"HEW51",2017,"Genus2_epithet2",377
"SEW1",2017,"Genus2_epithet2",216
"SEW2",2017,"Genus2_epithet2",228
"SEW3",2017,"Genus2_epithet2",44
"SEW4",2017,"Genus2_epithet2",247
"SEW5",2017,"Genus2_epithet2",584
"SEW6",2017,"Genus2_epithet2",479
"SEW7",2017,"Genus2_epithet2",77
"SEW8",2017,"Genus2_epithet2",121
"SEW9",2017,"Genus2_epithet2",568
"SEW10",2017,"Genus2_epithet2",50
"SEW11",2017,"Genus2_epithet2",568
"SEW12",2017,"Genus2_epithet2",244
"SEW13",2017,"Genus2_epithet2",313
"SEW14",2017,"Genus2_epithet2",28
"SEW15",2017,"Genus2_epithet2",101
"SEW16",2017,"Genus2_epithet2",219
"SEW17",2017,"Genus2_epithet2",44
"SEW18",2017,"Genus2_epithet2",466
"SEW19",2017,"Genus2_epithet2",309
"SEW20",2017,"Genus2_epithet2",538
"HEW50",2017,"Genus2_epithet2",195
"HEW1",2017,"Genus2_epithet2",285
"HEW2",2017,"Genus2_epithet2",531
"HEW3",2017,"Genus2_epithet2",494
"HEW4",2017,"Genus2_epithet2",663
"HEW5",2017,"Genus2_epithet2",211
"HEW6",2017,"Genus2_epithet2",592
"HEW7",2017,"Genus2_epithet2",258
"HEW8",2017,"Genus2_epithet2",238
"HEW9",2017,"Genus2_epithet2",596
"HEW10",2017,"Genus2_epithet2",246
"HEW11",2017,"Genus2_epithet2",442
"HEW12",2017,"Genus2_epithet2",376
"HEW14",2017,"Genus2_epithet2",61
"HEW15",2017,"Genus2_epithet2",492
"HEW16",2017,"Genus2_epithet2",323
"HEW17",2017,"Genus2_epithet2",120
"HEW18",2017,"Genus2_epithet2",398
"HEW19",2017,"Genus2_epithet2",694
"HEW20",2017,"Genus2_epithet2",452
"HEW21",2017,"Genus2_epithet2",10
"HEW22",2017,"Genus2_epithet2",116
"HEW23",2017,"Genus2_epithet2",111
"HEW24",2017,"Genus2_epithet2",143
"HEW26",2017,"Genus2_epithet2",594
"HEW27",2017,"Genus2_epithet2",387
"HEW28",2017,"Genus2_epithet2",125
"HEW29",2017,"Genus2_epithet2",92
"HEW30",2017,"Genus2_epithet2",576
"HEW31",2017,"Genus2_epithet2",232
"HEW32",2017,"Genus2_epithet2",130
"HEW33",2017,"Genus2_epithet2",566
"HEW34",2017,"Genus2_epithet2",219
"HEW35",2017,"Genus2_epithet2",89
"HEW36",2017,"Genus2_epithet2",688
"HEW37",2017,"Genus2_epithet2",365
"HEW38",2017,"Genus2_epithet2",347
"HEW39",2017,"Genus2_epithet2",252
"HEW40",2017,"Genus2_epithet2",420
"HEW41",2017,"Genus2_epithet2",297
"HEW42",2017,"Genus2_epithet2",133
"HEW43",2017,"Genus2_epithet2",529
"HEW44",2017,"Genus2_epithet2",8
"HEW45",2017,"Genus2_epithet2",165
"HEW46",2017,"Genus2_epithet2",572
"HEW47",2017,"Genus2_epithet2",657
"HEW48",2017,"Genus2_epithet2",96
"HEW49",2017,"Genus2_epithet2",53
"HEW25",2017,"Genus2_epithet2",25
"SEG27",2017,"Genus2_epithet2",531
"SEG28",2017,"Genus2_epithet2",535
"SEG29",2017,"Genus2_epithet2",86
"SEG30",2017,"Genus2_epithet2",87
"SEG31",2017,"Genus2_epithet2",307
"SEG32",2017,"Genus2_epithet2",615
"SEG33",2017,"Genus2_epithet2",478
"SEG34",2017,"Genus2_epithet2",340
"SEG35",2017,"Genus2_epithet2",232
"SEG36",2017,"Genus2_epithet2",34
"SEG37",2017,"Genus2_epithet2",443
"SEG38",2017,"Genus2_epithet2",658
"SEG39",2017,"Genus2_epithet2",538
"SEG40",2017,"Genus2_epithet2",372
"SEG41",2017,"Genus2_epithet2",184
"SEG42",2017,"Genus2_epithet2",508
"SEG43",2017,"Genus2_epithet2",485
"SEG44",2017,"Genus2_epithet2",133
"SEG45",2017,"Genus2_epithet2",4
"SEG46",2017,"Genus2_epithet2",274
"AEG1",2017,"Genus2_epithet2",418
"AEG2",2017,"Genus2_epithet2",481
"AEG3",2017,"Genus2_epithet2",382
"AEG4",2017,"Genus2_epithet2",23
"AEG5",2017,"Genus2_epithet2",47
"AEG6",2017,"Genus2_epithet2",563
"AEG7",2017,"Genus2_epithet2",125
"AEG8",2017,"Genus2_epithet2",505
"AEG9",2017,"Genus2_epithet2",114
"AEG10",2017,"Genus2_epithet2",533
"AEG11",2017,"Genus2_epithet2",74
"AEG12",2017,"Genus2_epithet2",239
"AEG13",2017,"Genus2_epithet2",520
"AEG14",2017,"Genus2_epithet2",124
"AEG15",2017,"Genus2_epithet2",386
"AEG16",2017,"Genus2_epithet2",418
"AEG17",2017,"Genus2_epithet2",111
"AEG18",2017,"Genus2_epithet2",347
"AEG19",2017,"Genus2_epithet2",306
"SEG47",2017,"Genus2_epithet2",428
"SEG48",2017,"Genus2_epithet2",167
"SEG49",2017,"Genus2_epithet2",691
"SEG50",2017,"Genus2_epithet2",2
"AEG25",2017,"Genus2_epithet2",297
"AEG26",2017,"Genus2_epithet2",207
"AEG27",2017,"Genus2_epithet2",344
"AEG28",2017,"Genus2_epithet2",22
"AEG29",2017,"Genus2_epithet2",122
"AEG30",2017,"Genus2_epithet2",45
"AEG31",2017,"Genus2_epithet2",604
"AEG32",2017,"Genus2_epithet2",663
"AEG33",2017,"Genus2_epithet2",569
"AEG34",2017,"Genus2_epithet2",684
"AEG35",2017,"Genus2_epithet2",36
"AEG36",2017,"Genus2_epithet2",303
"AEG37",2017,"Genus2_epithet2",44
"AEG38",2017,"Genus2_epithet2",555
"AEG39",2017,"Genus2_epithet2",39
"AEG40",2017,"Genus2_epithet2",231
"AEG41",2017,"Genus2_epithet2",425
"AEG20",2017,"Genus2_epithet2",155
"AEG21",2017,"Genus2_epithet2",1
"AEG22",2017,"Genus2_epithet2",500
"AEG23",2017,"Genus2_epithet2",669
"AEG24",2017,"Genus2_epithet2",697
"AEG46",2017,"Genus2_epithet2",31
"AEG47",2017,"Genus2_epithet2",617
"AEG48",2017,"Genus2_epithet2",419
"AEG49",2017,"Genus2_epithet2",190
"AEG50",2017,"Genus2_epithet2",555
"AEW1",2017,"Genus2_epithet2",532
"AEW2",2017,"Genus2_epithet2",368
"AEW3",2017,"Genus2_epithet2",580
"AEW4",2017,"Genus2_epithet2",455
"AEW5",2017,"Genus2_epithet2",180
"AEW6",2017,"Genus2_epithet2",15
"AEW7",2017,"Genus2_epithet2",58
"AEW8",2017,"Genus2_epithet2",250
"AEW9",2017,"Genus2_epithet2",144
"AEW10",2017,"Genus2_epithet2",170
"AEG42",2017,"Genus2_epithet2",506
"AEG43",2017,"Genus2_epithet2",196
"AEG44",2017,"Genus2_epithet2",105
"AEG45",2017,"Genus2_epithet2",238
"AEW15",2017,"Genus2_epithet2",611
"AEW16",2017,"Genus2_epithet2",70
"AEW17",2017,"Genus2_epithet2",689
"AEW18",2017,"Genus2_epithet2",264
"AEW19",2017,"Genus2_epithet2",150
"AEW20",2017,"Genus2_epithet2",630
"AEW21",2017,"Genus2_epithet2",384
"AEW22",2017,"Genus2_epithet2",80
"AEW23",2017,"Genus2_epithet2",324
"AEW24",2017,"Genus2_epithet2",318
"AEW25",2017,"Genus2_epithet2",419
"AEW26",2017,"Genus2_epithet2",333
"AEW27",2017,"Genus2_epithet2",60
"AEW28",2017,"Genus2_epithet2",578
"AEW29",2017,"Genus2_epithet2",410
"AEW30",2017,"Genus2_epithet2",522
"AEW31",2017,"Genus2_epithet2",149
"AEW11",2017,"Genus2_epithet2",87
"AEW12",2017,"Genus2_epithet2",14
"AEW13",2017,"Genus2_epithet2",289
"AEW14",2017,"Genus2_epithet2",70
"AEW37",2017,"Genus2_epithet2",146
"AEW38",2017,"Genus2_epithet2",597
"AEW39",2017,"Genus2_epithet2",420
"AEW40",2017,"Genus2_epithet2",62
"AEW41",2017,"Genus2_epithet2",665
"AEW42",2017,"Genus2_epithet2",100
"AEW43",2017,"Genus2_epithet2",679
"AEW44",2017,"Genus2_epithet2",591
"AEW45",2017,"Genus2_epithet2",559
"AEW46",2017,"Genus2_epithet2",667
"AEW47",2017,"Genus2_epithet2",270
"AEW48",2017,"Genus2_epithet2",446
"AEW49",2017,"Genus2_epithet2",555
"AEW50",2017,"Genus2_epithet2",155
"HEG1",2017,"Genus2_epithet2",269
"HEG2",2017,"Genus2_epithet2",174
"HEG3",2017,"Genus2_epithet2",689
"AEW32",2017,"Genus2_epithet2",684
"AEW33",2017,"Genus2_epithet2",108
"AEW34",2017,"Genus2_epithet2",526
"AEW35",2017,"Genus2_epithet2",691
"AEW36",2017,"Genus2_epithet2",315
"HEG9",2017,"Genus2_epithet2",216
"HEG10",2017,"Genus2_epithet2",24
"HEG11",2017,"Genus2_epithet2",233
"HEG12",2017,"Genus2_epithet2",295
"HEG13",2017,"Genus2_epithet2",78
"HEG14",2017,"Genus2_epithet2",63
"HEG15",2017,"Genus2_epithet2",493
"HEG16",2017,"Genus2_epithet2",279
"HEG17",2017,"Genus2_epithet2",264
"HEG18",2017,"Genus2_epithet2",318
"HEG19",2017,"Genus2_epithet2",546
"HEG20",2017,"Genus2_epithet2",183
"HEG21",2017,"Genus2_epithet2",404
"HEG22",2017,"Genus2_epithet2",572
"HEG23",2017,"Genus2_epithet2",10
"HEG24",2017,"Genus2_epithet2",518
"HEG25",2017,"Genus2_epithet2",101
"HEG4",2017,"Genus2_epithet2",88
"HEG5",2017,"Genus2_epithet2",68
"HEG6",2017,"Genus2_epithet2",446
"HEG7",2017,"Genus2_epithet2",97
"HEG8",2017,"Genus2_epithet2",0
"HEG26",2017,"Genus2_epithet2",485
"HEG27",2017,"Genus2_epithet2",127
"HEG28",2017,"Genus2_epithet2",153
"HEG29",2017,"Genus2_epithet2",454
"HEG30",2017,"Genus2_epithet2",579
"HEG31",2017,"Genus2_epithet2",456
"HEG32",2017,"Genus2_epithet2",141
"HEG33",2017,"Genus2_epithet2",316
"HEG34",2017,"Genus2_epithet2",257
"HEG35",2017,"Genus2_epithet2",392
"HEG36",2017,"Genus2_epithet2",505
"HEG37",2017,"Genus2_epithet2",258
"HEG38",2017,"Genus2_epithet2",44
"HEG39",2017,"Genus2_epithet2",412
"HEG40",2017,"Genus2_epithet2",302
"HEG41",2017,"Genus2_epithet2",138
"HEG42",2017,"Genus2_epithet2",305
"HEG43",2017,"Genus2_epithet2",554
"HEG44",2017,"Genus2_epithet2",106
"HEG45",2017,"Genus2_epithet2",630
"HEG46",2017,"Genus2_epithet2",3
"HEG47",2017,"Genus2_epithet2",430
"HEG48",2017,"Genus2_epithet2",138
"HEG49",2017,"Genus2_epithet2",64
"HEG50",2017,"Genus2_epithet2",505
"HEW13",2017,"Genus3_spec",380
"SEG14",2017,"Genus3_spec",402
"SEG15",2017,"Genus3_spec",396
"SEG16",2017,"Genus3_spec",291
"SEG17",2017,"Genus3_spec",280
"SEG18",2017,"Genus3_spec",200
"SEG19",2017,"Genus3_spec",545
"SEG20",2017,"Genus3_spec",339
"SEG21",2017,"Genus3_spec",365
"SEG22",2017,"Genus3_spec",36
"SEG23",2017,"Genus3_spec",172
"SEG24",2017,"Genus3_spec",246
"SEG25",2017,"Genus3_spec",375
"SEG26",2017,"Genus3_spec",404
"SEG1",2017,"Genus3_spec",147
"SEG2",2017,"Genus3_spec",177
"SEG3",2017,"Genus3_spec",67
"SEG4",2017,"Genus3_spec",10
"SEG5",2017,"Genus3_spec",454
"SEG6",2017,"Genus3_spec",4
"SEG7",2017,"Genus3_spec",444
"SEG8",2017,"Genus3_spec",115
"SEG9",2017,"Genus3_spec",455
"SEG10",2017,"Genus3_spec",114
"SEG11",2017,"Genus3_spec",418
"SEG12",2017,"Genus3_spec",310
"SEG13",2017,"Genus3_spec",27
"SEW42",2017,"Genus3_spec",602
"SEW43",2017,"Genus3_spec",92
"SEW44",2017,"Genus3_spec",57
"SEW45",2017,"Genus3_spec",360
"SEW46",2017,"Genus3_spec",577
"SEW47",2017,"Genus3_spec",355
"SEW48",2017,"Genus3_spec",183
"SEW49",2017,"Genus3_spec",108
"SEW50",2017,"Genus3_spec",233
"SEW25",2017,"Genus3_spec",610
"SEW26",2017,"Genus3_spec",38
"SEW27",2017,"Genus3_spec",51
"SEW28",2017,"Genus3_spec",571
"SEW29",2017,"Genus3_spec",569
"SEW30",2017,"Genus3_spec",634
"SEW31",2017,"Genus3_spec",225
"SEW32",2017,"Genus3_spec",349
"SEW33",2017,"Genus3_spec",414
"SEW34",2017,"Genus3_spec",647
"SEW35",2017,"Genus3_spec",286
"SEW36",2017,"Genus3_spec",289
"SEW37",2017,"Genus3_spec",181
"SEW38",2017,"Genus3_spec",197
"SEW39",2017,"Genus3_spec",578
"SEW40",2017,"Genus3_spec",530
"SEW41",2017,"Genus3_spec",438
"SEW21",2017,"Genus3_spec",187
"SEW22",2017,"Genus3_spec",418
"SEW23",2017,"Genus3_spec",669
"SEW24",2017,"Genus3_spec",636
"HEW51",2017,"Genus3_spec",96
"SEW1",2017,"Genus3_spec",458
"SEW2",2017,"Genus3_spec",381
"SEW3",2017,"Genus3_spec",327
"SEW4",2017,"Genus3_spec",403
"SEW5",2017,"Genus3_spec",595
"SEW6",2017,"Genus3_spec",435
"SEW7",2017,"Genus3_spec",226
"SEW8",2017,"Genus3_spec",4
"SEW9",2017,"Genus3_spec",120
"SEW10",2017,"Genus3_spec",360
"SEW11",2017,"Genus3_spec",564
"SEW12",2017,"Genus3_spec",467
"SEW13",2017,"Genus3_spec",234
"SEW14",2017,"Genus3_spec",43
"SEW15",2017,"Genus3_spec",526
"SEW16",2017,"Genus3_spec",530
"SEW17",2017,"Genus3_spec",406
"SEW18",2017,"Genus3_spec",260
"SEW19",2017,"Genus3_spec",37
"SEW20",2017,"Genus3_spec",122
"HEW50",2017,"Genus3_spec",442
"HEW1",2017,"Genus3_spec",169
"HEW2",2017,"Genus3_spec",100
"HEW3",2017,"Genus3_spec",195
"HEW4",2017,"Genus3_spec",562
"HEW5",2017,"Genus3_spec",311
"HEW6",2017,"Genus3_spec",475
"HEW7",2017,"Genus3_spec",168
"HEW8",2017,"Genus3_spec",351
"HEW9",2017,"Genus3_spec",676
"HEW10",2017,"Genus3_spec",140
"HEW11",2017,"Genus3_spec",696
"HEW12",2017,"Genus3_spec",516
"HEW14",2017,"Genus3_spec",679
"HEW15",2017,"Genus3_spec",302
"HEW16",2017,"Genus3_spec",360
"HEW17",2017,"Genus3_spec",441
"HEW18",2017,"Genus3_spec",600
"HEW19",2017,"Genus3_spec",659
"HEW20",2017,"Genus3_spec",365
"HEW21",2017,"Genus3_spec",540
"HEW22",2017,"Genus3_spec",599
"HEW23",2017,"Genus3_spec",206
"HEW24",2017,"Genus3_spec",104
"HEW26",2017,"Genus3_spec",100
"HEW27",2017,"Genus3_spec",447
"HEW28",2017,"Genus3_spec",334
"HEW29",2017,"Genus3_spec",189
"HEW30",2017,"Genus3_spec",151
"HEW31",2017,"Genus3_spec",477
"HEW32",2017,"Genus3_spec",168
"HEW33",2017,"Genus3_spec",349
"HEW34",2017,"Genus3_spec",140
"HEW35",2017,"Genus3_spec",81
"HEW36",2017,"Genus3_spec",617
"HEW37",2017,"Genus3_spec",635
"HEW38",2017,"Genus3_spec",627
"HEW39",2017,"Genus3_spec",73
"HEW40",2017,"Genus3_spec",287
"HEW41",2017,"Genus3_spec",28
"HEW42",2017,"Genus3_spec",411
"HEW43",2017,"Genus3_spec",203
"HEW44",2017,"Genus3_spec",674
"HEW45",2017,"Genus3_spec",578
"HEW46",2017,"Genus3_spec",569
"HEW47",2017,"Genus3_spec",359
"HEW48",2017,"Genus3_spec",129
"HEW49",2017,"Genus3_spec",688
"HEW25",2017,"Genus3_spec",684
"SEG27",2017,"Genus3_spec",652
"SEG28",2017,"Genus3_spec",339
"SEG29",2017,"Genus3_spec",154
"SEG30",2017,"Genus3_spec",356
"SEG31",2017,"Genus3_spec",22
"SEG32",2017,"Genus3_spec",435
"SEG33",2017,"Genus3_spec",580
"SEG34",2017,"Genus3_spec",231
"SEG35",2017,"Genus3_spec",27
"SEG36",2017,"Genus3_spec",264
"SEG37",2017,"Genus3_spec",587
"SEG38",2017,"Genus3_spec",324
"SEG39",2017,"Genus3_spec",512
"SEG40",2017,"Genus3_spec",697
"SEG41",2017,"Genus3_spec",603
"SEG42",2017,"Genus3_spec",167
"SEG43",2017,"Genus3_spec",180
"SEG44",2017,"Genus3_spec",95
"SEG45",2017,"Genus3_spec",13
"SEG46",2017,"Genus3_spec",677
"AEG1",2017,"Genus3_spec",467
"AEG2",2017,"Genus3_spec",404
"AEG3",2017,"Genus3_spec",373
"AEG4",2017,"Genus3_spec",660
"AEG5",2017,"Genus3_spec",676
"AEG6",2017,"Genus3_spec",638
"AEG7",2017,"Genus3_spec",605
"AEG8",2017,"Genus3_spec",188
"AEG9",2017,"Genus3_spec",569
"AEG10",2017,"Genus3_spec",194
"AEG11",2017,"Genus3_spec",387
"AEG12",2017,"Genus3_spec",570
"AEG13",2017,"Genus3_spec",562
"AEG14",2017,"Genus3_spec",436
"AEG15",2017,"Genus3_spec",194
"AEG16",2017,"Genus3_spec",128
"AEG17",2017,"Genus3_spec",291
"AEG18",2017,"Genus3_spec",82
"AEG19",2017,"Genus3_spec",363
"SEG47",2017,"Genus3_spec",25
"SEG48",2017,"Genus3_spec",442
"SEG49",2017,"Genus3_spec",156
"SEG50",2017,"Genus3_spec",297
"AEG25",2017,"Genus3_spec",653
"AEG26",2017,"Genus3_spec",513
"AEG27",2017,"Genus3_spec",314
"AEG28",2017,"Genus3_spec",419
"AEG29",2017,"Genus3_spec",540
"AEG30",2017,"Genus3_spec",471
"AEG31",2017,"Genus3_spec",202
"AEG32",2017,"Genus3_spec",533
"AEG33",2017,"Genus3_spec",564
"AEG34",2017,"Genus3_spec",489
"AEG35",2017,"Genus3_spec",631
"AEG36",2017,"Genus3_spec",648
"AEG37",2017,"Genus3_spec",121
"AEG38",2017,"Genus3_spec",502
"AEG39",2017,"Genus3_spec",693
"AEG40",2017,"Genus3_spec",523
"AEG41",2017,"Genus3_spec",535
"AEG20",2017,"Genus3_spec",336
"AEG21",2017,"Genus3_spec",88
"AEG22",2017,"Genus3_spec",302
"AEG23",2017,"Genus3_spec",690
"AEG24",2017,"Genus3_spec",150
"AEG46",2017,"Genus3_spec",397
"AEG47",2017,"Genus3_spec",682
"AEG48",2017,"Genus3_spec",668
"AEG49",2017,"Genus3_spec",323
"AEG50",2017,"Genus3_spec",266
"AEW1",2017,"Genus3_spec",11
"AEW2",2017,"Genus3_spec",213
"AEW3",2017,"Genus3_spec",219
"AEW4",2017,"Genus3_spec",174
"AEW5",2017,"Genus3_spec",658
"AEW6",2017,"Genus3_spec",269
"AEW7",2017,"Genus3_spec",640
"AEW8",2017,"Genus3_spec",194
"AEW9",2017,"Genus3_spec",301
"AEW10",2017,"Genus3_spec",699
"AEG42",2017,"Genus3_spec",547
"AEG43",2017,"Genus3_spec",411
"AEG44",2017,"Genus3_spec",411
"AEG45",2017,"Genus3_spec",41
"AEW15",2017,"Genus3_spec",89
"AEW16",2017,"Genus3_spec",639
"AEW17",2017,"Genus3_spec",279
"AEW18",2017,"Genus3_spec",677
"AEW19",2017,"Genus3_spec",181
"AEW20",2017,"Genus3_spec",590
"AEW21",2017,"Genus3_spec",666
"AEW22",2017,"Genus3_spec",158
"AEW23",2017,"Genus3_spec",409
"AEW24",2017,"Genus3_spec",511
"AEW25",2017,"Genus3_spec",387
"AEW26",2017,"Genus3_spec",536
"AEW27",2017,"Genus3_spec",222
"AEW28",2017,"Genus3_spec",289
"AEW29",2017,"Genus3_spec",126
"AEW30",2017,"Genus3_spec",194
"AEW31",2017,"Genus3_spec",252
"AEW11",2017,"Genus3_spec",107
"AEW12",2017,"Genus3_spec",232
"AEW13",2017,"Genus3_spec",298
"AEW14",2017,"Genus3_spec",378
"AEW37",2017,"Genus3_spec",32
"AEW38",2017,"Genus3_spec",270
"AEW39",2017,"Genus3_spec",39
"AEW40",2017,"Genus3_spec",397
"AEW41",2017,"Genus3_spec",253
"AEW42",2017,"Genus3_spec",119
"AEW43",2017,"Genus3_spec",423
"AEW44",2017,"Genus3_spec",422
"AEW45",2017,"Genus3_spec",54
"AEW46",2017,"Genus3_spec",108
"AEW47",2017,"Genus3_spec",25
"AEW48",2017,"Genus3_spec",253
"AEW49",2017,"Genus3_spec",481
"AEW50",2017,"Genus3_spec",176
"HEG1",2017,"Genus3_spec",268
"HEG2",2017,"Genus3_spec",382
"HEG3",2017,"Genus3_spec",384
"AEW32",2017,"Genus3_spec",691
"AEW33",2017,"Genus3_spec",30
"AEW34",2017,"Genus3_spec",173
"AEW35",2017,"Genus3_spec",240
